name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
"""Le Sans Souci French Restaurant""","""7030 E Bella Vista Dr""",Cave Creek,AZ,85331,33.8284049,-111.928799,4,74,Restaurants;French
"""Ta'Carbon""","""2929 N 43rd Ave""",Phoenix,AZ,85019,33.48189,-112.151272,4.5,139,Mexican;Restaurants
"""Lenny's Burger Shop""","""13616 N 35th Ave, Ste 1""",Phoenix,AZ,85029,33.6095285,-112.1342354,4,122,Burgers;American (Traditional);Restaurants;Hot Dogs
"""Amano Pizza Bistro""","""1541 E Baseline Rd""",Phoenix,AZ,85042,33.377568,-112.049455,4,113,Restaurants;Seafood;Italian;Pizza
"""Benny's Burgers & BBQ""","""10001 W Bell Rd""",Sun City,AZ,85351,33.6372393,-112.2754603,4.5,120,Barbeque;American (Traditional);Burgers;Hot Dogs;Restaurants
"""Pizza Patron""","""7625 W Lower Buckeye Rd""",Phoenix,AZ,85043,33.4208431,-112.2245607,4,7,Pizza;Restaurants
"""Jersey Mike's Subs""","""4605 East Chandler Blvd, Ste 100""",Phoenix,AZ,85048,33.3044039,-111.9835916,3.5,45,Food;Fast Food;Juice Bars & Smoothies;Sandwiches;Salad;Restaurants;Delis
"""QDOBA Mexican Eats""","""4923 E Chandler Blvd, Ste 300""",Phoenix,AZ,85048,33.30478224,-111.9776567,3.5,47,Mexican;Event Planning & Services;Restaurants;Fast Food;Caterers
"""Thunderbird Roadhouse""","""3549 W Thunderbird Rd""",Phoenix,AZ,85053,33.60952704,-112.1345329,3,32,Restaurants;American (Traditional)
"""Zero Degrees""","""7480 W Bell Rd, Ste 108""",Glendale,AZ,85308,33.6399745,-112.2196802,3.5,102,Food;Juice Bars & Smoothies;Fast Food;Coffee & Tea;Restaurants;Bubble Tea
"""McDonald's""","""9145 E Main St""",Mesa,AZ,85207,33.4145968,-111.6332266,2,4,Burgers;Fast Food;Restaurants
"""Flower Child""","""5013 N 44th St, Ste B2025B""",Phoenix,AZ,85018,33.510484,-111.986166,4,431,Salad;American (New);Restaurants;Vegetarian
"""La Piazza PHX""","""1 N 1st St, Ste 103""",Phoenix,AZ,85004,33.44874143,-112.0723966,4.5,244,Italian;Pizza;Restaurants
"""Arizona Sandwich Co & Catering""","""1775 W University Dr, Ste 130""",Tempe,AZ,85281,33.42139959,-111.9691526,4,116,Event Planning & Services;Food;Restaurants;Fruits & Veggies;Breakfast & Brunch;Soup;Salad;Food Delivery Services;Specialty Food;Sandwiches;Caterers
"""Cartel Coffee Lab""","""7124 E 5th Ave""",Scottsdale,AZ,85251,33.4984748,-111.9275975,4,390,Breakfast & Brunch;Restaurants;Coffee & Tea;Food
"""Tao Yuan Chinese Restaurant""","""4419 E Main St, Ste 117""",Mesa,AZ,85205,33.4142216,-111.7359993,3.5,37,Restaurants;Asian Fusion;Chinese;Buffets
"""WY Market""","""1819 W Buckeye Rd""",Phoenix,AZ,85007,33.4362289,-112.0981903,4,7,American (Traditional);Restaurants
"""New York Wok""","""5026 W Cactus Rd""",Glendale,AZ,85304,33.5969471,-112.1666623,3,76,Chinese;Restaurants
"""My Fit Foods""","""8977 N Scottsdale Rd, Ste 500""",Scottsdale,AZ,85253,33.56695719,-111.9253968,4,45,Restaurants;Do-It-Yourself Food;Specialty Food;Health Markets;Food;Salad;Gluten-Free
"""Soi 4 Bangkok Eatery""","""8787 N Scottsdale Rd, Ste 104""",Scottsdale,AZ,85253,33.56636926,-111.9246125,4,236,Thai;Restaurants
"""B's Fiesta Kitchen""","""1157 N Ellsworth Rd, Ste 102""",Mesa,AZ,85207,33.4364793,-111.6308147,4,33,Restaurants;Mexican
"""Moreno's Mexican Grill""","""4981 S Arizona Ave""",Chandler,AZ,85248,33.2334595,-111.841214,4.5,6,Restaurants;Mexican
"""Red Robin Gourmet Burgers""","""1375 W. Elliott""",Tempe,AZ,85284,33.34864,-111.9604696,3,100,American (Traditional);Restaurants;Burgers
"""Haji-Baba""","""1513 E Apache Blvd""",Tempe,AZ,85281,33.4142711,-111.9134509,4.5,720,Restaurants;Mediterranean;Grocery;Middle Eastern;Food
"""Celsius Sushi Bar""","""21050 N Tatum Blvd""",Phoenix,AZ,85050,33.677854,-111.978579,4,25,Sushi Bars;Restaurants
"""Long John Silver's""","""1906 W Bell Rd""",Phoenix,AZ,85023,33.6404678,-112.1004531,3.5,31,Fish & Chips;Seafood;Restaurants;Fast Food
"""Applebee's Neighborhood Grill & Bar""","""4609 E Chandler Blvd""",Phoenix,AZ,85048,33.3049038,-111.9829809,1.5,5,American (Traditional);Restaurants
"""Let's DO Lunch""","""2320 W Peoria Ave, Ste A107""",Phoenix,AZ,85029,33.583182,-112.1088552,4.5,3,American (New);Restaurants
"""Jordan's Mexican Food""","""2633 N Central Ave""",Phoenix,AZ,85004,33.477594,-112.072914,2,4,Restaurants;Mexican
"""Pancheros Mexican Grill""","""555 N Scottsdale Rd, Ste 105""",Tempe,AZ,85281,33.434369,-111.925584,3,93,Restaurants;Mexican
"""Dierks Bentley's Whiskey Row""","""4420 N Saddlebag Trl, Ste 105""",Scottsdale,AZ,85251,33.501037,-111.922358,3.5,367,Music Venues;Restaurants;Desserts;Country Dance Halls;American (New);Food;Nightlife;Gastropubs;Whiskey Bars;Arts & Entertainment;Breakfast & Brunch;Bars
"""Dairy Queen""","""2754 S Alma School Rd""",Mesa,AZ,85210,33.3646526,-111.8598905,2.5,36,Restaurants;Ice Cream & Frozen Yogurt;Food;Fast Food
"""Full House Pizza""","""6045 W Chandler Blvd, Ste 4""",Chandler,AZ,85226,33.3038469,-111.9468378,4,51,Restaurants;Pizza;Sandwiches;Italian
"""Hal-O-Penos Mexican  Restaurant""","""5124 W Northern Ave""",Glendale,AZ,85301,33.55392813,-112.1698519,4,11,Mexican;Restaurants
"""Slim Chickens""","""748 N Gilbert Rd""",Gilbert,AZ,85234,33.3634597,-111.7905815,3.5,140,Chicken Wings;Comfort Food;Southern;Fast Food;Restaurants
"""Papa Murphy's""","""6002 N 67th Ave, Ste 102""",Glendale,AZ,85301,33.5243493,-112.2036586,4.5,3,Restaurants;Pizza
"""Bowl To Go""","""2100 S Gilbert Rd, Ste 10""",Chandler,AZ,85233,33.2757431,-111.7918256,4.5,44,Restaurants;Vietnamese
"""Geordie's Steak""","""2501 E Telawa Trl""",Phoenix,AZ,85016,33.5230428,-112.0266572,3.5,53,Restaurants;Breakfast & Brunch;American (New)
"""Lin's Grand Buffet""","""3955 E Baseline Rd""",Phoenix,AZ,85042,33.3773472,-111.9975113,3,187,Buffets;Chinese;Restaurants;Seafood
"""Walt's BBQ""","""1729 N Dysart Rd, Suite 102""",Avondale,AZ,85392,33.467119,-112.3392713,4,4,Barbeque;Restaurants
"""McGrath's Fish House""","""7000 E Mayo Boulevard""",Phoenix,AZ,85054,33.6556844,-111.9300279,2,9,Restaurants
"""Papa Murphys Pizza""","""7414 W Cactus, Ste 104""",Peoria,AZ,85381,33.5945573,-112.2195667,5,4,Pizza;Restaurants;Food;Specialty Food
"""Tacos Mi Ranchito""","""2201 N 83rd Ave""",Phoenix,AZ,85035,33.4720551,-112.2370041,3,8,Mexican;Restaurants
"""Jack in The Box""","""3102 S Mill Ave""",Tempe,AZ,85282,33.39479154,-111.9401536,1.5,8,Restaurants;Fast Food
"""Tortas Paquime""","""2541 E McDowell Rd, Ste B""",Phoenix,AZ,85008,33.4654115,-112.0263346,4,76,Mexican;Restaurants
"""RigaTony's""","""223 E Brown Rd""",Mesa,AZ,85201,33.4343828,-111.8261502,4.5,4,Restaurants;Food;Italian
"""Dillon's Grand""","""19900 N Remington Dr""",Surprise,AZ,85374,33.661349,-112.403597,3.5,24,Barbeque;Restaurants;American (Traditional)
"""Water & Ice Cream""","""802 W. Osborn Rd.""",Phoenix,AZ,85013,33.487964,-112.084175,4.5,11,Hot Dogs;Ice Cream & Frozen Yogurt;Shaved Ice;Food;Restaurants
"""Brunos Pizza""","""6750 W Olive Ave""",Peoria,AZ,85345,33.5680719,-112.2040847,4,39,Pizza;Nightlife;Italian;Chicken Wings;Sandwiches;Bars;Restaurants;Salad
"""El Encanto""","""9500 East VÃ­a De Ventura""",Scottsdale,AZ,85256,33.5545188,-111.876082,3.5,32,Seafood;Mexican;Restaurants
"""Loving Hut""","""3239 E Indian School Rd""",Phoenix,AZ,85018,33.4949347,-112.0113581,4,225,Vegan;Vegetarian;Restaurants;Sandwiches;Vietnamese;Chinese
"""Miracle Mile Delicatessen""","""7435 E Frank Lloyd Wright Blvd""",Scottsdale,AZ,85260,33.6366025,-111.9201299,3.5,61,Delis;Restaurants
"""Arby's""","""7001 W Sundust Rd""",Chandler,AZ,85226,33.2798833,-111.9622959,2,3,Sandwiches;Fast Food;Restaurants
"""Sushi Station""","""1575 E Camelback Rd""",Phoenix,AZ,85014,33.50904135,-112.048303,3.5,212,Asian Fusion;Restaurants;Sushi Bars
"""Church's Chicken""","""15697 N Reems Rd""",Surprise,AZ,85374,33.6268734,-112.3935445,2,20,Restaurants;Chicken Wings
"""Red Lobster""","""10220 N 28th Dr""",Phoenix,AZ,85051,33.579445,-112.122349,3.5,78,Seafood;Restaurants;American (Traditional)
"""Buca di Beppo""","""1730 S Val Vista Dr""",Mesa,AZ,85204,33.38371618,-111.7543513,3,179,Pizza;Event Planning & Services;Food;Italian;Restaurants;Caterers
"""Subway""","""144 N Central Ave""",Phoenix,AZ,85004,33.450218,-112.0740019,2,10,Restaurants;Fast Food;Sandwiches
"""Corduroy""","""2601 N Central Ave""",Phoenix,AZ,85004,33.47683732,-112.0735915,4,154,Mediterranean;American (Traditional);Modern European;Tapas/Small Plates;Restaurants;Nightlife;Comfort Food;Breakfast & Brunch;Spanish;Burgers;Bars;Sandwiches;Cocktail Bars
"""OUTTA BRONX""","""4105 E McDowell Rd""",Phoenix,AZ,85005,33.46541327,-111.9926442,4.5,167,Sandwiches;Restaurants;Chicken Wings;Delis
"""Ivy League Dogs""","""15605 W Roosevelt St, Ste 106""",Goodyear,AZ,85338,33.4564349,-112.3942338,4.5,54,Restaurants;Hot Dogs
"""Waldo's BBQ""","""1524 E Williams Field Rd, Ste 101""",Gilbert,AZ,85295,33.30712962,-111.7571128,2.5,25,Event Planning & Services;Restaurants;Southern;Caterers;Barbeque
"""Mika's Greek""","""780 W Elliot Rd, Ste 104""",Tempe,AZ,85284,33.34955752,-111.9497975,4,126,Mediterranean;Greek;Restaurants;Vegetarian
"""Chop Chop Chinese Kitchen""","""2450 W Happy Valley Rd, Ste 1155""",Phoenix,AZ,85027,33.82895,-112.1217,3,3,Restaurants;Chinese
"""Raising Cane's""","""2370 S Val Vista Dr""",Gilbert,AZ,85295,33.3073044,-111.7564732,3,45,Restaurants;Fast Food;Chicken Shop
"""FedericoÂ´s""","""12100 N Dysart Rd, Ste 100""",Surprise,AZ,85379,33.59482681,-112.3425218,2,6,Mexican;Restaurants
"""Hsin Cafe""","""120 E Taylor St, Ste 150""",Phoenix,AZ,85004,33.453806,-112.0719128,3.5,61,Asian Fusion;Restaurants;Chinese
"""Extreme Pita""","""1320 W Elliot Rd""",Tempe,AZ,85284,33.3491937,-111.9593221,4,4,Restaurants;Mediterranean;Greek
"""Chon Thai Food""","""2330 N Alma School Rd, Ste 116""",Chandler,AZ,85224,33.33996212,-111.8597269,4.5,420,Restaurants;Thai
"""Abacus Inn""","""20329 N 59th Ave, Ste 810""",Glendale,AZ,85308,33.6711724,-112.1848767,3.5,143,Restaurants;Chinese
"""Pizza Hut""","""2835 N 16th St, Ste 103""",Phoenix,AZ,85006,33.4794961,-112.0469586,2,12,Restaurants;Italian;Fast Food;Chicken Wings;Pizza
"""Eagles Nest Bistro and Wine Bar""","""9800 N Summer Hill""",Fountain Hills,AZ,85268,33.5755467,-111.7620641,4,7,Beer;Wine & Spirits;Wine Bars;American (Traditional);Food;Restaurants;Bars;Nightlife
"""Hollywood Alley""","""2610 W Baseline Rd""",Mesa,AZ,85202,33.379043,-111.8910088,4,53,Arts & Entertainment;Dive Bars;Music Venues;Restaurants;Bars;Nightlife;Pizza
"""Burritoholics""","""6920 E Cave Creek Rd""",Cave Creek,AZ,85331,33.83028382,-111.9316481,4,60,American (Traditional);Mexican;Fast Food;Breakfast & Brunch;Restaurants
"""Not Your Typical Deli""","""1166 South Gilbert Rd, Ste 101""",Gilbert,AZ,85296,33.3288307,-111.7949363,5,210,Cuban;Event Planning & Services;Sandwiches;Caterers;Delis;Restaurants
"""The Bakery Cafe""","""El Pedregal At The Boulders, 34505 N Scottsdale Rd""",Scottsdale,AZ,85266,33.7981038,-111.9269771,3,8,Restaurants;Bakeries;Sandwiches;Food
"""Mellow Mushroom""","""1665 S Stapley Dr""",Mesa,AZ,85204,33.382702,-111.805625,3.5,233,Restaurants;Salad;Bars;Burgers;Pizza;Nightlife
"""Pizza Hut""","""6501 E Greenway Pkwy""",Scottsdale,AZ,85254,33.6249626,-111.9418897,2.5,22,Chicken Wings;Italian;Restaurants;Pizza
"""Carl's Jr 7081""","""3470 W Bell Rd""",Phoenix,AZ,85053,33.639989,-112.133927,2,14,Restaurants
"""Hungry Howie's Pizza""","""2050 W Guadalupe Rd, Ste 6""",Mesa,AZ,85202,33.3647941,-111.878391,2,29,Restaurants;Pizza
"""In Your Face Sabrett Hot Dogs""","""""",Youngtown,AZ,85363,33.5939281,-112.3029362,4.5,3,Restaurants;Hot Dogs;Food Trucks;Food
"""Fusion Sushi & China Bistro""","""15768 N Frank Lloyd Wright Blvd""",Scottsdale,AZ,85260,33.6288709,-111.886982,4,34,Asian Fusion;Restaurants;Sushi Bars;Chinese
"""Red Leg Burgers & Bratwurst""","""270 E Hunt Hwy, Ste 20""",San Tan Valley,AZ,85143,33.16307765,-111.5627595,5,4,Restaurants;Chicken Wings;Burgers
"""IHOP""","""8359 W Bell Rd""",Peoria,AZ,85382,33.6376276,-112.2362402,3.5,56,Breakfast & Brunch;American (New);Restaurants;American (Traditional)
"""Modify Yoga Spa Cafe""","""4164 N Marshall Way""",Scottsdale,AZ,85251,33.4964618,-111.9291175,5,17,Restaurants;Cafes;Beauty & Spas;Active Life;Yoga;Juice Bars & Smoothies;Fitness & Instruction;Day Spas;Food
"""Tokyo Joe's""","""4715 S Rural Rd, Ste 104""",Tempe,AZ,85282,33.3800215,-111.9278632,3.5,58,Food;Sushi Bars;Restaurants;Poke;Japanese;Asian Fusion
"""Charm Thai Cuisine""","""11 W Boston St, Ste 5""",Chandler,AZ,85225,33.30197879,-111.8416324,4,144,Thai;Vegetarian;Gluten-Free;Restaurants
"""Lito's Fine Mexican Food""","""4720 W Olive Ave""",Glendale,AZ,85302,33.568047,-112.161133,4.5,42,Mexican;Restaurants
"""Joeys of Chicago""","""4280 E Indian School Rd""",Phoenix,AZ,85018,33.4949805,-111.9898781,3,22,Hot Dogs;Restaurants;Soup;Sandwiches
"""Neriberto's""","""5549 N 59th Ave.""",Glendale,AZ,85301,33.5186149,-112.185271,2.5,3,Mexican;Restaurants
"""Nicantoni's Pizza""","""323 S Gilbert Rd, Ste 111""",Gilbert,AZ,85296,33.3441312,-111.7889021,4,137,Pizza;Salad;Italian;Restaurants
"""House of Brews""","""825 S Cooper Rd""",Gilbert,AZ,85233,33.3345486,-111.8048599,3.5,22,Nightlife;American (Traditional);Restaurants;Sports Bars;Bars
"""The Good Egg - Hilton Village""","""6149 N Scottsdale Rd, Ste 171""",Scottsdale,AZ,85250,33.5266038,-111.924627,3.5,145,Diners;Breakfast & Brunch;Restaurants
"""Biscuits Cafe""","""2090 N Dobson Rd, Ste 4""",Chandler,AZ,85224,33.3373254,-111.8771083,3.5,212,American (New);Breakfast & Brunch;Restaurants;Sandwiches;Cafes;American (Traditional)
"""Karaikudi Palace""","""8752 E Shea Blvd, Ste C-11""",Scottsdale,AZ,85260,33.582486,-111.8923957,3.5,120,Restaurants;Indian;Buffets
"""Dragon Chinese Restaurant""","""1739 W Glendale""",Phoenix,AZ,85021,33.538144,-112.096976,4,10,Restaurants;Chinese
"""Rolberto's Taco Shop""","""12831 N Cave Creek Rd""",Phoenix,AZ,85022,33.603506,-112.036383,4,26,Mexican;Restaurants
"""India Palace""","""2941 W Bell Rd""",Phoenix,AZ,85053,33.638853,-112.123114,4,334,Indian;Buffets;Vegetarian;Pakistani;Restaurants
"""Ray's Pizza II""","""515 E Carefree Hwy""",Phoenix,AZ,85085,33.79833,-112.0670204,3,13,Restaurants;Pizza
"""P.F. Chang's""","""14681 W Mcdowell Rd""",Goodyear,AZ,85395,33.46384161,-112.3747967,3,118,Asian Fusion;Chinese;Restaurants;Gluten-Free
"""CCV Peoria Cafe & Coffee Shop""","""7007 W Happy Valley Rd""",Peoria,AZ,85383,33.7104984,-112.2081542,4.5,9,Coffee & Tea;Food;Cafes;Restaurants
"""Alice Cooperstown""","""101 E Jackson St""",Phoenix,AZ,85004,33.44480198,-112.0721177,3.5,512,American (Traditional);Nightlife;Bars;Barbeque;Arts & Entertainment;Sports Bars;Restaurants;Music Venues
"""The Kettle Black Kitchen & Pub""","""1 N 1st St, Ste 102""",Phoenix,AZ,85004,33.4485961,-112.0721686,4.5,464,Gastropubs;Irish Pub;Restaurants;American (Traditional);Bars;Nightlife
"""Piccolo Family Italian Ice""","""10135 E Via Linda, C112""",Scottsdale,AZ,85258,33.5734457,-111.8623938,4.5,30,Food;Restaurants;Sandwiches;Ice Cream & Frozen Yogurt;Pizza;Salad;Shaved Ice;Gelato
"""El Chullo Peruvian Restaurant & Bar""","""2605 N 7th St""",Phoenix,AZ,85006,33.47702981,-112.0648466,4.5,254,Restaurants;Peruvian
"""Moe's Burgers""","""5713 W Glendale Ave""",Glendale,AZ,85301,33.5382637,-112.1819148,4.5,22,Restaurants;Burgers
"""Papa John's Pizza""","""4980 S Alma School Rd, Ste 5""",Chandler,AZ,85248,33.233132,-111.8602855,4,5,Pizza;Restaurants
"""Subway""","""937 N Dobson Rd, Ste 105""",Mesa,AZ,85201,33.43388614,-111.8676956,2.5,3,Delis;Fast Food;Sandwiches;Restaurants
"""Flaming Kabob 2""","""393 W Warner Rd""",Chandler,AZ,85225,33.3344463,-111.8463705,3,4,Mediterranean;Restaurants
"""Dragon Garden Express""","""10665 W Indian School Rd""",Avondale,AZ,85323,33.4923161,-112.2874139,3.5,26,Restaurants;Chinese
"""Panda Express""","""20783 N 83rd Ave, Ste 106""",Peoria,AZ,85382,33.6727473,-112.2379071,3,8,Event Planning & Services;Caterers;Restaurants;Fast Food;Chinese
"""Grabbagreen""","""7366 E Shea Blvd, Ste 111""",Scottsdale,AZ,85260,33.584306,-111.922392,4,65,Vegan;Juice Bars & Smoothies;Breakfast & Brunch;Asian Fusion;Vegetarian;Food;Restaurants
"""Scapegoat Beer and Wine""","""7150 E 5th Ave, Ste 100""",Scottsdale,AZ,85251,33.49846226,-111.9265965,4.5,119,Nightlife;Restaurants;American (New);Wine Bars;Bars;Beer Bar
"""RnR Gastropub""","""3737 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4916179,-111.9258402,3.5,740,Bars;Arts & Entertainment;Breakfast & Brunch;Nightlife;Restaurants;American (New)
"""Wendy's""","""15389 W Cactus Rd""",Surprise,AZ,85379,33.59466957,-112.3910651,2.5,36,Restaurants;Fast Food;Burgers
"""Romano's Macaroni Grill""","""21001 N Tatum Blvd, Ste 4""",Phoenix,AZ,85050,33.6758979,-111.9747074,2.5,122,Restaurants;Italian
"""We Olive & Wine Bar""","""1721 N Dysart Rd, Ste A101""",Avondale,AZ,85392,33.46682726,-112.3383037,4.5,49,Restaurants;Bars;Specialty Food;Herbs & Spices;Nightlife;Wine Bars;Beer;Wine & Spirits;Food;Tapas/Small Plates;Olive Oil
"""Top That Frozen Yogurt""","""3870 W Happy Valley Rd, Ste 159""",Glendale,AZ,85310,33.71397632,-112.1425758,4,19,American (New);Restaurants;Ice Cream & Frozen Yogurt;Food
"""Sumo Sushi & Grill""","""16055 N Arrowhead Fountains Center Dr""",Peoria,AZ,85382,33.630552,-112.23811,4,34,Sushi Bars;Japanese;Restaurants
"""McDonalds""","""8452 W Thunderbird Rd""",Peoria,AZ,85381,33.61049385,-112.2408431,2,19,Restaurants;Fast Food;Burgers
"""Federico's Mexican Food""","""16995 W Greenway Rd, Ste 100""",Surprise,AZ,85388,33.62365341,-112.4243317,2.5,96,Mexican;Restaurants
"""Southern Ridge Golf Club""","""5740 W Baseline Rd""",Phoenix,AZ,85339,33.37934618,-112.1819445,3,13,American (Traditional);Active Life;Golf;Restaurants
"""O.H.S.O. Brewery Sky Harbor""","""3400 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4359431,-112.011026,3,13,Breweries;Restaurants;American (New);Food
"""Burger King""","""13635 N 35th Ave""",Phoenix,AZ,85029,33.609882,-112.133437,1.5,11,Burgers;Restaurants
"""Dao Kitchen #2 Asian Bistro""","""34455 N 27th Dr""",Phoenix,AZ,85085,33.7973173,-112.1175076,3.5,95,Asian Fusion;Restaurants;Chinese
"""Take or Bake Pizza""","""9524 W Camelback Rd, Ste C-160""",Glendale,AZ,85305,33.5089357,-112.2646559,4.5,11,Restaurants;Pizza
"""Jack in the Box""","""2701 W Camelback Rd""",Phoenix,AZ,85017,33.509208,-112.1175381,2,10,Restaurants;Fast Food
"""The Sub Shop""","""2810 S 24th St, Ste 116""",Phoenix,AZ,85034,33.4219874,-112.0309596,4.5,26,Sandwiches;Restaurants
"""Heavens Kaffee World Cuisine""","""37645 N Cave Creek Rd""",Cave Creek,AZ,85331,33.82742734,-111.9547445,3,9,Italian;Restaurants;German;Greek
"""Blue Burrito Grille""","""7318 E Shea Blvd, Ste 101""",Scottsdale,AZ,85260,33.5823409,-111.923883,3.5,57,Restaurants;Mexican
"""Pei Wei""","""1619 North Dysart Rd, Ste 101""",Avondale,AZ,85323,33.46573,-112.340429,3,91,Asian Fusion;Chinese;Fast Food;Restaurants;Gluten-Free;Japanese;Korean
"""Taco Bell""","""7153 E Thomas Rd""",Scottsdale,AZ,85251,33.480038,-111.927434,3.5,33,Mexican;Restaurants;Tex-Mex;Fast Food
"""Taco Bell""","""4209 W Bell Rd""",Phoenix,AZ,85053,33.63902651,-112.149847,3,22,Fast Food;Mexican;Restaurants;Tex-Mex
"""The Living Room Wine Cafe & Lounge""","""2333 N 7th St""",Phoenix,AZ,85006,33.4743013,-112.0649235,4,36,Restaurants;American (New)
"""Croque Famous Sandwiches""","""13610 N Scottsdale Rd, Ste 25""",Scottsdale,AZ,85254,33.61043243,-111.9275331,4,77,Restaurants;Sandwiches
"""Subway""","""6825 N 16th St, Ste A6""",Phoenix,AZ,85016,33.5371792,-112.0465777,4,8,Fast Food;Restaurants;Sandwiches
"""Frank & Albert's""","""2400 E Missouri Ave""",Phoenix,AZ,85016,33.5232267,-112.0232519,3.5,174,American (Traditional);Restaurants;Local Flavor;Breakfast & Brunch
"""Gas Light Inn""","""5747 W Glendale Ave""",Glendale,AZ,85301,33.5384602,-112.1833889,4,49,Hotels;Event Planning & Services;Hotels & Travel;Nightlife;Cocktail Bars;Restaurants;Venues & Event Spaces;Guest Houses;Bed & Breakfast;Bars;Cafes
"""Food Court At Fiesta Mall""","""1445 W Southern Ave""",Mesa,AZ,85202,33.38914241,-111.8608185,3,4,Restaurants;Food Court
"""Carvers Steakhouse""","""8172 W Bell Rd""",Glendale,AZ,85308,33.61036624,-112.2354913,3,9,American (Traditional);Steakhouses;Restaurants
"""Papa John's Pizza""","""4232 W Bell Rd""",Glendale,AZ,85308,33.6399383,-112.1498194,3.5,8,Pizza;Restaurants
"""IHOP""","""10603 W Olive""",Peoria,AZ,85345,33.565121,-112.2877128,3.5,36,Diners;American (New);American (Traditional);Restaurants;Breakfast & Brunch
"""Lucky Strike""","""50 W Jefferson St, Ste 240""",Phoenix,AZ,85003,33.4474844,-112.0746303,3.5,207,Lounges;American (New);Restaurants;Bowling;Bars;Active Life;Nightlife
"""Local Play Yard Bar & Grill""","""3002 N Arizona Ave, Ste 1""",Chandler,AZ,85225,33.3506971,-111.8430441,4.5,33,Fast Food;American (Traditional);Restaurants;Sports Bars;Food;Sandwiches;Nightlife;Bars
"""RiteWay Catering & Food Truck""","""""",Phoenix,AZ,85004,33.56910164,-111.8901085,3.5,15,Restaurants;Food Stands;Southern
"""Arby's Roast Beef""","""1392 W Elliot Rd""",Tempe,AZ,85284,33.3496042,-111.9627431,4,16,Restaurants;Sandwiches;Fast Food
"""Tokyo Joe's""","""16500 N Scottsdale Rd, Ste 100""",Scottsdale,AZ,85254,33.6363144,-111.9253233,4,56,Restaurants;Poke;Food;Sushi Bars;Asian Fusion;Salad
"""The Wrigley Mansion Club""","""2501 E Telewa Trl""",Phoenix,AZ,85016,33.5230428,-112.0266572,3.5,195,American (New);Music Venues;Breakfast & Brunch;Event Planning & Services;Nightlife;Arts & Entertainment;Venues & Event Spaces;Restaurants;Bars
