name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,category
Jack in the Box,520 N Estrella Pkwy,Goodyear,AZ,85338,33.4524322,-112.3931524,2.0,13,restaurants;fast food,American
Mimi's Cafe,8980 E Shea Blvd,Scottsdale,AZ,85260,33.58282973,-111.8871027,3.0,123,breakfast & brunch;restaurants;american (traditional);french,American
Little Caesars Pizza,"3730 W Happy Valley Rd, Ste 105",Glendale,AZ,85310,33.7133441,-112.1398078,2.5,3,pizza;restaurants,Italian
Waffle House,820 N Dysart Rd,Goodyear,AZ,85338,33.4552516,-112.3414822,3.0,68,diners;breakfast & brunch;american (traditional);restaurants,American
Pizza Patron,354 N Country Club Dr,Mesa,AZ,85201,33.4220234,-111.8402676,1.5,6,pizza;restaurants,Italian
Chambers on First,705 N 1st St,Phoenix,AZ,85004,33.4558709,-112.0722832,4.0,66,bars;nightlife;pubs;restaurants;american (new),American
Pepin,7363 E Scottsdale Mall,Scottsdale,AZ,85251,33.492532,-111.923057,2.5,109,spanish;basque;restaurants,Spanish
Ahi Mahi Fish Grill,"2805 N Scottsdale Rd, Ste 103",Scottsdale,AZ,85257,33.47918206,-111.9257499,4.0,71,seafood;restaurants,American
Smok'n Joe's Roadhouse,8040 E McDowell Rd,Scottsdale,AZ,85257,33.4662409,-111.906979,2.5,3,american (new);restaurants,American
Pirate's Fish & Chips,200 S Arizona Ave,Chandler,AZ,85225,33.3004513,-111.8417522,2.5,49,seafood;restaurants,American
Shawarma Paradise,"1045 E Lemon St, Ste A",Tempe,AZ,85281,33.416119,-111.9222792,4.0,9,middle eastern;burgers;restaurants;sandwiches;mediterranean;fast food,Mediterranean
Loving Hut Tempe,"405 W University Dr, Ste 101",Tempe,AZ,85281,33.4214795,-111.945394,4.5,124,american (traditional);vegetarian;soup;restaurants;noodles;asian fusion;vegan,American
Ono Hawaiian BBQ,15560 N Frank Lloyd Wright Blvd,Scottsdale,AZ,85260,33.62764826,-111.8871669,3.5,80,hawaiian;restaurants;barbeque,Hawaiian
Burrito Express,"985 W Elliot Rd, Ste 6",Chandler,AZ,85225,33.3482628,-111.8584926,3.5,86,restaurants;tex-mex;mexican,Mexican
Claim Jumper,7000 E Shea Blvd,Scottsdale,AZ,85254,33.5826712,-111.929119,3.5,22,american (traditional);restaurants,American
Frank & Lupe's Restaurants,4909 E Chandler Blvd,Phoenix,AZ,85048,33.3039011,-111.9784087,3.0,33,restaurants;new mexican cuisine;mexican,Mexican
In-N-Out Burger,1342 S Alma School Rd,Mesa,AZ,85210,33.3901046,-111.8577004,3.5,72,burgers;restaurants;american (traditional);fast food,American
Taco Bell,352 E Brown Rd,Mesa,AZ,85201,33.435658,-111.823623,3.0,10,restaurants;mexican;tex-mex;fast food,Mexican
Pedritos Mexican Food,2753 E Broadway Rd,Mesa,AZ,85204,33.4065892,-111.7715956,3.5,13,restaurants;mexican,Mexican
Maximillians Coyote Cafe,4722 N 24th St,Phoenix,AZ,85016,33.5061569,-112.0310506,3.5,3,delis;restaurants;diners,American
Papa Murphy's,"4025 E Chandler Blvd, Ste 72",Phoenix,AZ,85048,33.3044612,-111.9945753,4.5,7,pizza;restaurants,Italian
Fuzzy's Taco Shop,"414 S Mill Ave, Ste 115",Tempe,AZ,85281,33.4259647,-111.9402513,3.5,316,mexican;restaurants;tex-mex;breakfast & brunch;tacos,Mexican
The Farmhouse Restaurant,228 N Gilbert Rd,Gilbert,AZ,85234,33.3545961,-111.7899086,4.0,374,restaurants;breakfast & brunch;sandwiches;american (traditional),American
Chopstix,"1229 S Power Rd, Ste 102",Mesa,AZ,85206,33.393062,-111.6842135,4.0,9,restaurants;asian fusion,Asian Fusion
Rumbi Island Grill,1902 S Val Vista Dr,Mesa,AZ,85201,33.380569,-111.7545927,4.0,101,caribbean;hawaiian;restaurants,Hawaiian
International House of Pancakes,913 N Dobson Rd,Mesa,AZ,85201,33.432875,-111.8708657,2.0,20,food;restaurants;breakfast & brunch;bakeries,American
Panda Express,2491 S Market St,Gilbert,AZ,85297,33.3050795,-111.7435312,2.0,31,fast food;chinese;restaurants,Chinese
Heavenly Bakeshop and Catering,"2095 N Dobson Rd, Ste 2",Chandler,AZ,85224,33.3372501,-111.8753212,3.5,32,bakeries;food;restaurants;filipino,Filipino
Fish Market Restaurant,1720 E Camelback Rd,Phoenix,AZ,85016,33.5101676,-112.0449114,3.0,33,sushi bars;seafood;restaurants,Japanese
Sunshine Moon Peking Pub,4175 N Goldwater Blvd,Scottsdale,AZ,85251,33.4960515,-111.9302928,3.5,31,restaurants;chinese,Chinese
Whiskey River BBQ & Brew,"15332 W Bell  Rd, Ste 101",Surprise,AZ,85374,33.639353,-112.390488,2.5,15,barbeque;restaurants,American
Tilted Kilt Pub & Eatery,16840 N 83rd Ave,Peoria,AZ,85382,33.6368796,-112.23402,2.5,171,restaurants;american (traditional);pubs;bars;sports bars;nightlife;chicken wings,American
Bola Thai,"4341 E Baseline Rd, Ste 103",Gilbert,AZ,85234,33.3777354,-111.7401783,3.0,4,thai;restaurants,Thai
Kafe 440,"440 W Warner Rd, #104",Tempe,AZ,85284,33.3350535,-111.9445749,3.0,4,restaurants;sandwiches;breakfast & brunch,American
Cristina's Restaurant,"10665 W Indian School Rd, Ste C",Avondale,AZ,85392,33.4923161,-112.2874139,4.0,45,salvadoran;mexican;latin american;restaurants,American
Church's Chicken,725 N Central Ave,Avondale,AZ,85323,33.4427216,-112.3491276,2.5,5,restaurants;fast food,American
Crazy Sushi & Crab,1310 S. Longmore,Mesa,AZ,85202,33.39060173,-111.8643785,4.0,160,sushi bars;restaurants;japanese,Japanese
Jimmy John's,"4032 N Scottsdale Rd, Ste B",Scottsdale,AZ,85251,33.494768,-111.9264039,2.0,60,sandwiches;restaurants,American
Fatburger,5040 Wild Horse Pass,Chandler,AZ,85226,33.27771911,-111.9717103,2.0,21,burgers;sandwiches;restaurants;american (traditional);fast food,American
Nook Kitchen,15 E Monroe St,Phoenix,AZ,85004,33.4500711,-112.0734554,4.0,182,italian;vegetarian;american (new);pizza;restaurants,American
Taco Bell,2450 E Indian School Rd,Phoenix,AZ,85016,33.4951993,-112.0285867,3.5,15,restaurants;mexican;fast food;tex-mex,Mexican
Carl's Jr.,8825 S Jewel St,Tempe,AZ,85284,33.3359387,-111.9687741,2.0,13,fast food;restaurants;burgers,American
Blimpie,"3890 W Happy Valley Rd, Ste 160",Phoenix,AZ,85083,33.7139169,-112.1429492,1.5,8,sandwiches;restaurants;delis;fast food,American
AZ88,7353 E Scottsdale Mall,Scottsdale,AZ,85251,33.49275105,-111.9229253,4.0,625,lounges;chicken wings;american (traditional);restaurants;bars;nightlife,American
Sonic Drive-In,1229 N Power Rd,Mesa,AZ,85205,33.437944,-111.683737,2.0,15,american (new);fast food;restaurants,American
Zella's Pizza & Cheesesteaks,"4984 S Power Rd, Ste 103",Gilbert,AZ,85212,33.32562471,-111.6877637,3.5,187,cheesesteaks;restaurants;pizza;burgers,Italian
Heirloom An American Restaurant,20775 N Pima Rd,Scottsdale,AZ,85255,33.6721301,-111.8905084,3.5,14,american (new);restaurants,American
Meatballz,21001 N Tatum Blvd 36-1170,Phoenix,AZ,85054,33.6759492,-111.9746167,2.5,6,italian;restaurants,Italian
Miracle Mile Deli,7700 West Arrowhead Towne Center,Glendale,AZ,85308,33.6397913,-112.2245556,3.0,6,delis;restaurants,American
Kim's Chinese Kitchen,"3015 E Thomas Rd, Ste 7",Phoenix,AZ,85016,33.4797994,-112.0166115,4.0,31,restaurants;food delivery services;food;dim sum;chinese,Chinese
Taberna del Tequila,Sky Harbor International Airport,Phoenix,AZ,85034,33.4382789,-112.0178286,2.0,53,restaurants;american (traditional);mexican;bars;nightlife,American
Uno Chicago Grill,1633 S Stapley Dr,Mesa,AZ,85204,33.38449,-111.80411,3.5,3,pizza;restaurants,Italian
Cafe Martha,7117 E 3rd Ave,Scottsdale,AZ,85251,33.495978,-111.927635,3.5,13,restaurants;cafes;sandwiches,American
My Big Fat Greek Restaurant,6447 E Southern Ave,Mesa,AZ,85206,33.3934441,-111.6927543,3.0,62,greek;restaurants;mediterranean,Mediterranean
Pita Bistro,3110 N Central Ave,Phoenix,AZ,85012,33.4834128,-112.0753722,4.0,36,salad;mediterranean;middle eastern;gluten-free;food;restaurants;juice bars & smoothies,Mediterranean
Triple 2's Tavern,"1686 N  Higley Rd, Ste 101",Gilbert,AZ,85234,33.381267,-111.723478,4.0,26,karaoke;american (new);nightlife;burgers;american (traditional);chicken wings;restaurants;bars;sports bars,American
R.T. O'Sullivan's,6646 E Superstition Springs Blvd,Mesa,AZ,85206,33.3848688,-111.6880531,3.0,77,pubs;bars;nightlife;sports bars;restaurants;irish,American
Spicy Pickle,"3235 W Ray Rd, Ste 1",Chandler,AZ,85226,33.31977066,-111.8954945,3.5,33,sandwiches;pizza;restaurants,Italian
Half Moon Sports Grill,"325 W Elliot Rd, Ste 104",Tempe,AZ,85284,33.3490842,-111.9449183,3.5,3,amusement parks;american (traditional);restaurants;active life,American
Jimmy John's,680 S Mill Ave,Tempe,AZ,85281,33.423975,-111.940351,3.5,122,delis;food delivery services;sandwiches;food;restaurants,American
Grand Avenue Pizza Company,1031 Grand Ave,Phoenix,AZ,85007,33.4549602,-112.0871161,3.5,139,pizza;restaurants,Italian
Andrews BBQ,2110 W Southern Ave,Mesa,AZ,85202,33.3930855,-111.8767174,3.5,6,chicken wings;restaurants;barbeque,American
Arizona Room Patio Grill,524 N 92nd St,Scottsdale,AZ,85256,33.4543305,-111.8856396,2.5,12,pubs;nightlife;bars;restaurants;mexican;tex-mex,Mexican
Cave & Ives,4247 E Indian School Rd,Phoenix,AZ,85018,33.494594,-111.9893448,4.0,49,pizza;restaurants;mediterranean;italian,Italian
Bitters,"1455 N Scottsdale Rd, Ste 115",Scottsdale,AZ,85257,33.4648879,-111.9261343,4.0,36,gastropubs;restaurants;tapas/small plates;cocktail bars;nightlife;bars;beer bar,Mexican
Habanero's,"10392 N Scottsdale Rd, Ste 103",Scottsdale,AZ,85254,33.580915,-111.92685,4.0,187,restaurants;mexican,Mexican
Mi Amigo's Mexican Grill,455 N 3rd St,Phoenix,AZ,85004,33.4521542,-112.0686202,3.0,177,mexican;restaurants,Mexican
Hooters,8909 E Indian Bend Rd,Scottsdale,AZ,85250,33.5381393,-111.8894391,2.5,83,restaurants;bars;sports bars;chicken wings;american (traditional);nightlife,American
Ragin Cajun Sports Bar,8040 E McDowell Rd,Scottsdale,AZ,85257,33.4662409,-111.906979,4.0,16,nightlife;cajun/creole;restaurants;sports bars;bars,American
Urban Beans Cafe & Bar,"3508 N 7th St, Ste 100",Phoenix,AZ,85014,33.48855903,-112.0653334,4.0,417,nightlife;breakfast & brunch;coffee & tea;sandwiches;cafes;bars;vegetarian;restaurants;bakeries;food,American
Caminero Mexican Restaurant,8248 W Deer Valley Rd,Peoria,AZ,85382,33.6832944,-112.2370545,4.0,101,restaurants;mexican,Mexican
Rubio's Coastal Grill,540 W McDowell Rd,Phoenix,AZ,85003,33.4660369,-112.0820064,4.5,26,salad;restaurants;seafood;mexican,Mexican
The Oink Cafe,1701 E Warner Rd,Tempe,AZ,85284,33.3341827,-111.9134812,3.5,194,breakfast & brunch;restaurants;burgers;american (traditional),American
Filiberto's Mexican Food,13972 N. 83rd Ave,Peoria,AZ,85345,33.6115633,-112.238082,3.5,63,salad;mexican;restaurants;breakfast & brunch,Mexican
Church's Chicken,7410 W Cactus Rd,Peoria,AZ,85381,33.5959144,-112.2181054,2.0,13,restaurants;fast food,American
Subway,4617 E Bell Rd,Phoenix,AZ,85032,33.6385969,-111.9815048,1.5,3,sandwiches;fast food;restaurants,American
Jack-In-the Box Drive Thru,4305 W Bethany Home Rd,Glendale,AZ,85301,33.5235106,-112.1520234,2.0,4,american (new);restaurants,American
Lemon Street Tacos,909 E Lemon St,Tempe,AZ,85281,33.4165712,-111.9255048,4.5,9,bars;lounges;tacos;mexican;nightlife;restaurants,Mexican
Subway,11339 E Via Linda,Scottsdale,AZ,85259,33.58770423,-111.8366558,3.0,9,sandwiches;fast food;restaurants,American
Gyro House 32,12308 N 32nd St,Phoenix,AZ,85032,33.5983785,-112.0136419,5.0,5,middle eastern;restaurants;vegetarian;mediterranean;salad,Mediterranean
SoSoBa,214 W Roosevelt St,Phoenix,AZ,85003,33.45874566,-112.0772054,3.5,125,restaurants;ramen;bars;food;nightlife;cocktail bars;japanese,Japanese
Asian Seafood Buffet,"668 N 44th St, Ste 101",Phoenix,AZ,85008,33.4552907,-111.9878697,2.5,7,chinese;restaurants;seafood,Chinese
La Tiendita Colombian Restaurant,456 W Main St,Mesa,AZ,85201,33.4154777,-111.8425801,4.5,105,restaurants;ethnic food;colombian;local services;couriers & delivery services;specialty food;food;latin american;cafes,American
Applebee's Neighborhood Grill & Bar,2501 W Happy Valley Rd,Phoenix,AZ,85085,33.71210576,-112.1113292,2.5,82,bars;steakhouses;american (traditional);sports bars;restaurants;nightlife;burgers,American
Samurai Sam's,"3039 W Peoria Ave, Ste 103",Phoenix,AZ,85029,33.5814114,-112.1251663,3.0,32,japanese;restaurants,Japanese
Straight A Cafe,5855 E Still Cir,Mesa,AZ,85206,33.381632,-111.7034723,3.5,3,restaurants;american (traditional),American
Jack in the Box,2846 E Main St,Mesa,AZ,85213,33.4158876,-111.7685125,2.0,4,fast food;restaurants,American
Subway,1130 W University Dr,Mesa,AZ,85201,33.4227977,-111.8553866,2.0,6,fast food;sandwiches;restaurants,American
Chez Monieux,5004 S Price Rd,Tempe,AZ,85282,33.379567,-111.893419,3.5,20,restaurants;cajun/creole,American
Kreative Kupcakes,"9402 W Westgate Blvd, Ste 9402",Glendale,AZ,85305,33.53444593,-112.2616071,4.0,8,restaurants;bakeries;cupcakes;food,American
Tavern+Bowl Westgate,"6770 N Sunrise Blvd, Ste G-100",Glendale,AZ,85305,33.5329299,-112.2606911,4.0,77,sports bars;bars;american (traditional);active life;nightlife;bowling;restaurants,American
Subway,3111 W Chandler Blvd,Chandler,AZ,85226,33.3016651,-111.8980181,3.5,3,restaurants;sandwiches;fast food,American
Subway,"425 N Stapley Dr, Ste 104",Mesa,AZ,85203,33.4229592,-111.803674,3.0,5,restaurants;fast food;sandwiches,American
New Asian Star,"2755 S 99th Ave, Ste 102",Tolleson,AZ,85353,33.422052,-112.2721461,4.0,162,restaurants;chinese,Chinese
Black Bear Diner,1809 EBaseline Rd,Gilbert,AZ,85233,33.37847176,-111.7912952,4.0,330,american (new);breakfast & brunch;restaurants;diners;american (traditional),American
Biryani and Bites,15224 N 59th Ave,Glendale,AZ,85306,33.6240442,-112.1861347,4.0,40,vegetarian;halal;restaurants;indian,Indian
Wok Inter Cuisine,"4959 W Ray Rd, Ste 38",Chandler,AZ,85226,33.3181866,-111.9275715,4.0,80,asian fusion;noodles;halal;pan asian;chinese;restaurants,Chinese
Mountain View Thai Cafe,"12645 N Saguaro Blvd, Ste 17",Fountain Hills,AZ,85268,33.6014949,-111.7154974,3.5,74,cafes;restaurants;coffee & tea;food;thai,Thai
Le Sans Souci French Restaurant,7030 E Bella Vista Dr,Cave Creek,AZ,85331,33.8284049,-111.928799,4.0,74,restaurants;french,French
Ta'Carbon,2929 N 43rd Ave,Phoenix,AZ,85019,33.48189,-112.151272,4.5,139,mexican;restaurants,Mexican
Lenny's Burger Shop,"13616 N 35th Ave, Ste 1",Phoenix,AZ,85029,33.6095285,-112.1342354,4.0,122,burgers;american (traditional);restaurants;hot dogs,American
Amano Pizza Bistro,1541 E Baseline Rd,Phoenix,AZ,85042,33.377568,-112.049455,4.0,113,restaurants;seafood;italian;pizza,Italian
Benny's Burgers & BBQ,10001 W Bell Rd,Sun City,AZ,85351,33.6372393,-112.2754603,4.5,120,barbeque;american (traditional);burgers;hot dogs;restaurants,American
Pizza Patron,7625 W Lower Buckeye Rd,Phoenix,AZ,85043,33.4208431,-112.2245607,4.0,7,pizza;restaurants,Italian
Jersey Mike's Subs,"4605 East Chandler Blvd, Ste 100",Phoenix,AZ,85048,33.3044039,-111.9835916,3.5,45,food;fast food;juice bars & smoothies;sandwiches;salad;restaurants;delis,American
Thunderbird Roadhouse,3549 W Thunderbird Rd,Phoenix,AZ,85053,33.60952704,-112.1345329,3.0,32,restaurants;american (traditional),American
Zero Degrees,"7480 W Bell Rd, Ste 108",Glendale,AZ,85308,33.6399745,-112.2196802,3.5,102,food;juice bars & smoothies;fast food;coffee & tea;restaurants;bubble tea,American
McDonald's,9145 E Main St,Mesa,AZ,85207,33.4145968,-111.6332266,2.0,4,burgers;fast food;restaurants,American
Flower Child,"5013 N 44th St, Ste B2025B",Phoenix,AZ,85018,33.510484,-111.986166,4.0,431,salad;american (new);restaurants;vegetarian,American
La Piazza PHX,"1 N 1st St, Ste 103",Phoenix,AZ,85004,33.44874143,-112.0723966,4.5,244,italian;pizza;restaurants,Italian
Cartel Coffee Lab,7124 E 5th Ave,Scottsdale,AZ,85251,33.4984748,-111.9275975,4.0,390,breakfast & brunch;restaurants;coffee & tea;food,American
Tao Yuan Chinese Restaurant,"4419 E Main St, Ste 117",Mesa,AZ,85205,33.4142216,-111.7359993,3.5,37,restaurants;asian fusion;chinese;buffets,Chinese
WY Market,1819 W Buckeye Rd,Phoenix,AZ,85007,33.4362289,-112.0981903,4.0,7,american (traditional);restaurants,American
New York Wok,5026 W Cactus Rd,Glendale,AZ,85304,33.5969471,-112.1666623,3.0,76,chinese;restaurants,Chinese
Soi 4 Bangkok Eatery,"8787 N Scottsdale Rd, Ste 104",Scottsdale,AZ,85253,33.56636926,-111.9246125,4.0,236,thai;restaurants,Thai
B's Fiesta Kitchen,"1157 N Ellsworth Rd, Ste 102",Mesa,AZ,85207,33.4364793,-111.6308147,4.0,33,restaurants;mexican,Mexican
Moreno's Mexican Grill,4981 S Arizona Ave,Chandler,AZ,85248,33.2334595,-111.841214,4.5,6,restaurants;mexican,Mexican
Red Robin Gourmet Burgers,1375 W. Elliott,Tempe,AZ,85284,33.34864,-111.9604696,3.0,100,american (traditional);restaurants;burgers,American
Celsius Sushi Bar,21050 N Tatum Blvd,Phoenix,AZ,85050,33.677854,-111.978579,4.0,25,sushi bars;restaurants,Japanese
Long John Silver's,1906 W Bell Rd,Phoenix,AZ,85023,33.6404678,-112.1004531,3.5,31,fish & chips;seafood;restaurants;fast food,American
Applebee's Neighborhood Grill & Bar,4609 E Chandler Blvd,Phoenix,AZ,85048,33.3049038,-111.9829809,1.5,5,american (traditional);restaurants,American
Let's DO Lunch,"2320 W Peoria Ave, Ste A107",Phoenix,AZ,85029,33.583182,-112.1088552,4.5,3,american (new);restaurants,American
Jordan's Mexican Food,2633 N Central Ave,Phoenix,AZ,85004,33.477594,-112.072914,2.0,4,restaurants;mexican,Mexican
Pancheros Mexican Grill,"555 N Scottsdale Rd, Ste 105",Tempe,AZ,85281,33.434369,-111.925584,3.0,93,restaurants;mexican,Mexican
Dierks Bentley's Whiskey Row,"4420 N Saddlebag Trl, Ste 105",Scottsdale,AZ,85251,33.501037,-111.922358,3.5,367,music venues;restaurants;desserts;country dance halls;american (new);food;nightlife;gastropubs;whiskey bars;arts & entertainment;breakfast & brunch;bars,American
Dairy Queen,2754 S Alma School Rd,Mesa,AZ,85210,33.3646526,-111.8598905,2.5,36,restaurants;ice cream & frozen yogurt;food;fast food,American
Full House Pizza,"6045 W Chandler Blvd, Ste 4",Chandler,AZ,85226,33.3038469,-111.9468378,4.0,51,restaurants;pizza;sandwiches;italian,Italian
Hal-O-Penos Mexican  Restaurant,5124 W Northern Ave,Glendale,AZ,85301,33.55392813,-112.1698519,4.0,11,mexican;restaurants,Mexican
Slim Chickens,748 N Gilbert Rd,Gilbert,AZ,85234,33.3634597,-111.7905815,3.5,140,chicken wings;comfort food;southern;fast food;restaurants,American
Papa Murphy's,"6002 N 67th Ave, Ste 102",Glendale,AZ,85301,33.5243493,-112.2036586,4.5,3,restaurants;pizza,Italian
Bowl To Go,"2100 S Gilbert Rd, Ste 10",Chandler,AZ,85233,33.2757431,-111.7918256,4.5,44,restaurants;vietnamese,Vietnamese
Geordie's Steak,2501 E Telawa Trl,Phoenix,AZ,85016,33.5230428,-112.0266572,3.5,53,restaurants;breakfast & brunch;american (new),American
Lin's Grand Buffet,3955 E Baseline Rd,Phoenix,AZ,85042,33.3773472,-111.9975113,3.0,187,buffets;chinese;restaurants;seafood,Chinese
Walt's BBQ,"1729 N Dysart Rd, Suite 102",Avondale,AZ,85392,33.467119,-112.3392713,4.0,4,barbeque;restaurants,American
McGrath's Fish House,7000 E Mayo Boulevard,Phoenix,AZ,85054,33.6556844,-111.9300279,2.0,9,restaurants,American
Papa Murphys Pizza,"7414 W Cactus, Ste 104",Peoria,AZ,85381,33.5945573,-112.2195667,5.0,4,pizza;restaurants;food;specialty food,Italian
Tacos Mi Ranchito,2201 N 83rd Ave,Phoenix,AZ,85035,33.4720551,-112.2370041,3.0,8,mexican;restaurants,Mexican
Jack in The Box,3102 S Mill Ave,Tempe,AZ,85282,33.39479154,-111.9401536,1.5,8,restaurants;fast food,American
Tortas Paquime,"2541 E McDowell Rd, Ste B",Phoenix,AZ,85008,33.4654115,-112.0263346,4.0,76,mexican;restaurants,Mexican
RigaTony's,223 E Brown Rd,Mesa,AZ,85201,33.4343828,-111.8261502,4.5,4,restaurants;food;italian,Italian
Dillon's Grand,19900 N Remington Dr,Surprise,AZ,85374,33.661349,-112.403597,3.5,24,barbeque;restaurants;american (traditional),American
Water & Ice Cream,802 W. Osborn Rd.,Phoenix,AZ,85013,33.487964,-112.084175,4.5,11,hot dogs;ice cream & frozen yogurt;shaved ice;food;restaurants,American
Brunos Pizza,6750 W Olive Ave,Peoria,AZ,85345,33.5680719,-112.2040847,4.0,39,pizza;nightlife;italian;chicken wings;sandwiches;bars;restaurants;salad,Italian
El Encanto,9500 East VÃ­a De Ventura,Scottsdale,AZ,85256,33.5545188,-111.876082,3.5,32,seafood;mexican;restaurants,Mexican
Loving Hut,3239 E Indian School Rd,Phoenix,AZ,85018,33.4949347,-112.0113581,4.0,225,vegan;vegetarian;restaurants;sandwiches;vietnamese;chinese,Chinese
Miracle Mile Delicatessen,7435 E Frank Lloyd Wright Blvd,Scottsdale,AZ,85260,33.6366025,-111.9201299,3.5,61,delis;restaurants,American
Arby's,7001 W Sundust Rd,Chandler,AZ,85226,33.2798833,-111.9622959,2.0,3,sandwiches;fast food;restaurants,American
Sushi Station,1575 E Camelback Rd,Phoenix,AZ,85014,33.50904135,-112.048303,3.5,212,asian fusion;restaurants;sushi bars,Asian Fusion
